pi_per_n1;pi_per_n2;di_region;di_ejecutivo;di_codigo;di_nombre;producto_elemento;zi_tipo;zi_clase;zi_encargado_cod;zi_encargado_nom;zi_encargado_tipo;zi_encargado_clase;zi_encargado_alt_cod;zi_encargado_alt_nom;zi_codigo;zi_nombre;venta_meta;impactos_meta;volumen_meta
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D046-56;VENDEDOR D046-56;1531175;12;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-marpac;VENDEDOR D003-marpac;1164155;40;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D003-Dergom;VENDEDOR D003-Dergom;131425;9;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D050-291;VENDEDOR D050-291;1636933;58;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D024;Distribuidora D024;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D024-2000101001;VENDEDOR D024-2000101001;143685;3;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D007-0017;VENDEDOR D007-0017;3994704;1;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D001;Distribuidora D001;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D001-30;VENDEDOR D001-30;2196201;60;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-julmoy;VENDEDOR D003-julmoy;725935;31;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D038-EL10;VENDEDOR D038-EL10;1771024;62;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D049;Distribuidora D049;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D049-59;VENDEDOR D049-59;1699740;34;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D056-1047;VENDEDOR D056-1047;28297;2;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D046-634;VENDEDOR D046-634;2485314;19;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D003-venhur;VENDEDOR D003-venhur;580586;23;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D038-4010;VENDEDOR D038-4010;407984;7;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-3613;VENDEDOR D044-3613;568023;23;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D062;Distribuidora D062;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D062-115;VENDEDOR D062-115;122243;2;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D004-0081;VENDEDOR D004-0081;31133931;43;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D046-534;VENDEDOR D046-534;5442920;13;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D056-1072;VENDEDOR D056-1072;1271629;52;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-lizmun;VENDEDOR D003-lizmun;668225;34;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D006;Distribuidora D006;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D006-99;VENDEDOR D006-99;26240;2;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D007-0032;VENDEDOR D007-0032;2698981;99;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D007-0001;VENDEDOR D007-0001;2192509;4;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D067;Distribuidora D067;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D067-1466;VENDEDOR D067-1466;2100549;58;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D008;Distribuidora D008;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D008-ER103;VENDEDOR D008-ER103;1688203;35;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-jenmur;VENDEDOR D003-jenmur;1001777;38;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D022;Distribuidora D022;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D022-4700105020;VENDEDOR D022-4700105020;1649169;54;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D007-0056;VENDEDOR D007-0056;2916964;104;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D008;Distribuidora D008;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D008-EVV01;VENDEDOR D008-EVV01;17450;1;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D040;Distribuidora D040;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D040-4191;VENDEDOR D040-4191;4468186;47;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D071;Distribuidora D071;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D071-10290926;VENDEDOR D071-10290926;6906843;7;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D068;Distribuidora D068;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D068-22;VENDEDOR D068-22;4413415;44;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D026-6800105020;VENDEDOR D026-6800105020;2150104;77;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-163;VENDEDOR D005-163;5072865;118;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D038-1020;VENDEDOR D038-1020;1155659;55;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D009;Distribuidora D009;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D009-114;VENDEDOR D009-114;3563984;108;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D061-1032;VENDEDOR D061-1032;1529483;10;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D061-2022;VENDEDOR D061-2022;891884;10;0
2025;3;LLANOS;Ejecutivo LLANOS;D064;Distribuidora D064;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D064-2304;VENDEDOR D064-2304;1399534;31;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D067;Distribuidora D067;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D067-1788;VENDEDOR D067-1788;3164151;4;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D046-3;VENDEDOR D046-3;12800520;14;0
2025;3;CENTRO;Ejecutivo CENTRO;D060;Distribuidora D060;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D060-30509213;VENDEDOR D060-30509213;3358184;16;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D071;Distribuidora D071;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D071-98334356;VENDEDOR D071-98334356;1544576;8;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D001;Distribuidora D001;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D001-21;VENDEDOR D001-21;1067224;40;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D009;Distribuidora D009;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D009-64;VENDEDOR D009-64;41503;3;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D001;Distribuidora D001;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D001-44;VENDEDOR D001-44;3957266;12;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D055;Distribuidora D055;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D055-1264;VENDEDOR D055-1264;1222025;62;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D030-7144953;VENDEDOR D030-7144953;2101790;4;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D004-0016;VENDEDOR D004-0016;134911272;45;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D037;Distribuidora D037;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D037-90146;VENDEDOR D037-90146;951106;23;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-207;VENDEDOR D063-207;86034;5;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D061-4010;VENDEDOR D061-4010;443960;18;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D023;Distribuidora D023;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D023-4400105008;VENDEDOR D023-4400105008;4224955;89;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-52;VENDEDOR D005-52;6997346;119;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D067;Distribuidora D067;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D067-1649;VENDEDOR D067-1649;1525951;51;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D026-6800101003;VENDEDOR D026-6800101003;553219;15;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D062;Distribuidora D062;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D062-245;VENDEDOR D062-245;1385951;14;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-jeimat;VENDEDOR D003-jeimat;940695;35;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D002;Distribuidora D002;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D002-F27;VENDEDOR D002-F27;43736451;224;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D067;Distribuidora D067;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D067-1708;VENDEDOR D067-1708;1518552;44;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D011;Distribuidora D011;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D011-011;VENDEDOR D011-011;4600029;2;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-3626;VENDEDOR D044-3626;1188761;21;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-pieaz;VENDEDOR D003-pieaz;61327;3;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D038-E70;VENDEDOR D038-E70;1881963;69;0
2025;3;LLANOS;Ejecutivo LLANOS;D064;Distribuidora D064;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D064-2301;VENDEDOR D064-2301;749509;13;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-juanmur;VENDEDOR D003-juanmur;37586;2;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D052;Distribuidora D052;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D052-1113620063;VENDEDOR D052-1113620063;332556;6;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D049;Distribuidora D049;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D049-61;VENDEDOR D049-61;962098;44;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D056-1053;VENDEDOR D056-1053;2502838;101;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-mandav;VENDEDOR D003-mandav;873002;32;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D048;Distribuidora D048;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D048-PP101;VENDEDOR D048-PP101;2878858;101;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D022;Distribuidora D022;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D022-4700105003;VENDEDOR D022-4700105003;4922774;124;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-6755;VENDEDOR D044-6755;2908808;16;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D030-1042356513;VENDEDOR D030-1042356513;12448;1;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D025;Distribuidora D025;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D025-6808101001;VENDEDOR D025-6808101001;536529;10;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D050-28;VENDEDOR D050-28;1603706;50;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-kelzam;VENDEDOR D003-kelzam;1054333;43;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D067;Distribuidora D067;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D067-1245;VENDEDOR D067-1245;3572218;78;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D009;Distribuidora D009;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D009-23;VENDEDOR D009-23;50583261;33;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D026-6800105019;VENDEDOR D026-6800105019;1592833;64;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-elenam;VENDEDOR D003-elenam;1273468;45;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-3629;VENDEDOR D044-3629;798124;15;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D046-RV13;VENDEDOR D046-RV13;2176266;12;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-166;VENDEDOR D005-166;6363230;118;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D004-0073;VENDEDOR D004-0073;8321497;131;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-151;VENDEDOR D063-151;3543746;103;0
2025;3;LLANOS;Ejecutivo LLANOS;D054;Distribuidora D054;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D054-1201;VENDEDOR D054-1201;3240781;28;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D055;Distribuidora D055;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D055-1260;VENDEDOR D055-1260;862326;52;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-ferflo;VENDEDOR D003-ferflo;1078935;44;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D024;Distribuidora D024;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D024-2000105008;VENDEDOR D024-2000105008;5450065;107;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-211;VENDEDOR D063-211;155643;9;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D055;Distribuidora D055;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D055-1271;VENDEDOR D055-1271;1640394;44;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-fradur;VENDEDOR D003-fradur;1128152;56;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D004-0091;VENDEDOR D004-0091;13676404;80;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D007-0024;VENDEDOR D007-0024;3019284;12;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-Oscmej;VENDEDOR D003-Oscmej;19468;1;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D030-55233833;VENDEDOR D030-55233833;2758024;72;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D001;Distribuidora D001;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D001-82;VENDEDOR D001-82;3384127;82;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-6749;VENDEDOR D044-6749;2047955;5;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D048;Distribuidora D048;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D048-PP102;VENDEDOR D048-PP102;6085270;150;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D038-1022;VENDEDOR D038-1022;698442;24;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-2208;VENDEDOR D063-2208;1940635;69;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D048;Distribuidora D048;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D048-PP104;VENDEDOR D048-PP104;6571123;118;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-janmue;VENDEDOR D003-janmue;1163567;39;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D071;Distribuidora D071;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D071-1061717918;VENDEDOR D071-1061717918;468141;3;0
2025;3;LLANOS;Ejecutivo LLANOS;D064;Distribuidora D064;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D064-2104;VENDEDOR D064-2104;1838287;2;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D046-558;VENDEDOR D046-558;3234268;11;0
2025;3;LLANOS;Ejecutivo LLANOS;D064;Distribuidora D064;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D064-2107;VENDEDOR D064-2107;1364552;11;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-202;VENDEDOR D063-202;52841;4;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-847;VENDEDOR D063-847;535281;19;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D051;Distribuidora D051;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D051-1112776664;VENDEDOR D051-1112776664;35185868;31;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-13;VENDEDOR D005-13;3361855;78;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D001;Distribuidora D001;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D001-38;VENDEDOR D001-38;1040872;3;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D036;Distribuidora D036;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D036-0127;VENDEDOR D036-0127;22314877;13;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D038-1024;VENDEDOR D038-1024;2085796;68;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D010;Distribuidora D010;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D010-1;VENDEDOR D010-1;6236292;3;0
2025;3;LLANOS;Ejecutivo LLANOS;D054;Distribuidora D054;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D054-1802;VENDEDOR D054-1802;2750801;113;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D062;Distribuidora D062;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D062-266;VENDEDOR D062-266;8465823;13;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-1707;VENDEDOR D063-1707;304744;16;0
2025;3;CENTRO;Ejecutivo CENTRO;D059;Distribuidora D059;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D059-1105677682;VENDEDOR D059-1105677682;1208289;12;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D056-71;VENDEDOR D056-71;176741;2;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D037;Distribuidora D037;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D037-0002;VENDEDOR D037-0002;12441457;14;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D038-1004;VENDEDOR D038-1004;1443107;62;0
2025;3;LLANOS;Ejecutivo LLANOS;D054;Distribuidora D054;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D054-1104;VENDEDOR D054-1104;3122903;12;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D038-E79;VENDEDOR D038-E79;2220986;66;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D039;Distribuidora D039;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D039-5011;VENDEDOR D039-5011;1046647;47;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D063-154;VENDEDOR D063-154;1810343;58;0
